Date,Open,High,Low,Close,Adj Close,Volume,RSI,MACD_short,MACD_long,MACD,MACD_signal,MACD_oscillator
1985-01-01,9.007279396057129,9.274266242980957,8.7402925491333,9.246162414550781,1.73530113697052,33320184.0,,9.246162414550781,9.246162414550781,0.0,0.0,0.0
1985-02-01,9.232110023498535,9.541252136230469,9.105643272399902,9.344526290893555,1.7537622451782227,26217060.0,,9.299442847569782,9.29723596572876,0.0022068818410225788,0.001226045467234766,0.0009808363737878129
1985-03-01,9.344526290893555,9.569355964660645,9.161850929260254,9.344526290893555,1.7537622451782227,23696055.0,,9.317038925910932,9.314226920408471,0.00281200550246119,0.0018760290882292017,0.0009359764142319884
1985-04-01,9.344526290893555,9.892550468444824,9.274266242980957,9.79418659210205,1.8757236003875732,14820045.0,,9.467655796977295,9.44840267057812,0.019253126399174647,0.007762579667817766,0.011490546731356882
1985-05-01,9.79418659210205,10.215744018554688,9.611512184143066,10.103328704833984,1.9349281787872314,19313198.0,,9.640365854161825,9.600282719229273,0.040083134932551445,0.017377214146855627,0.02270592078569582
1985-06-01,10.103328704833984,10.510834693908691,10.103328704833984,10.412470817565918,1.9941320419311523,33997134.0,,9.828027980560202,9.762957517546214,0.06507046301398844,0.030304736283189224,0.034765726730799223
1985-07-01,10.412470817565918,10.904288291931152,9.808238983154297,9.948758125305176,1.9088300466537476,27071033.0,,9.8549684899575,9.796001192471326,0.058967297486173464,0.03755846587611174,0.021408831610061727
1985-08-01,9.962809562683105,10.300056457519531,9.752031326293945,10.243847846984863,1.9654464721679688,19822916.0,,9.936121617930304,9.868160385403755,0.06796123252654951,0.04486482242636552,0.02309641010018399
1985-09-01,10.243847846984863,10.468679428100586,9.625563621520996,9.667719841003418,1.8549078702926636,35388407.0,,9.883022193236672,9.838450696464976,0.04457149677169525,0.04479706274494061,-0.00022556597324535632
1985-10-01,9.667719841003418,10.426523208618164,9.611512184143066,10.215744018554688,1.997684359550476,23112503.0,,9.946072849823961,9.890513502835208,0.05555934698875298,0.04720843916529755,0.008350907823455427
1985-11-01,10.215744018554688,11.213431358337402,10.201692581176758,11.18532657623291,2.187286138534546,28922209.0,,10.172826401238947,10.05845116865226,0.11437523258668669,0.061904149779133485,0.05247108280755321
1985-12-01,11.18532657623291,12.070597648620605,11.129118919372559,11.972233772277832,2.3411648273468018,29308279.0,,10.492755124607948,10.293589515853974,0.19916560875397415,0.09138215464360967,0.10778345411036448
1986-01-01,11.972233772277832,12.44999885559082,11.241534233093262,12.36568832397461,2.4580936431884766,24748402.0,,10.817967479781982,10.536335517473468,0.2816319623085146,0.13164562380232084,0.14998633850619378
1986-02-01,12.534311294555664,13.012076377868652,12.140856742858887,12.89966106414795,2.564237117767334,22952385.0,,11.172413432453569,10.801765101750552,0.37064833070301617,0.18164516840962952,0.18900316229338665
1986-03-01,12.89966106414795,14.220541000366211,12.801297187805176,13.967606544494629,2.776528835296631,31275089.0,84.71075568004866,11.640656130756602,11.144231597209242,0.49642453354736027,0.24689688200784932,0.24952765153951095
1986-04-01,13.967606544494629,14.951240539550781,13.377426147460938,14.332956314086914,2.89129376411438,22194034.0,85.54688633962893,12.08557996364053,11.477798397342918,0.6077815662976125,0.32116425970661405,0.28661730659099843
1986-05-01,14.220541000366211,15.344695091247559,13.602256774902344,15.288487434387207,3.0840463638305664,22801603.0,87.47597710620741,12.608913534895196,11.86461661285174,0.7442969220434552,0.40774031154804363,0.3365566104954116
1986-06-01,15.260382652282715,16.18781089782715,14.670202255249023,15.625733375549316,3.1520769596099854,30655511.0,88.08066311226685,13.097180092516336,12.236208317965305,0.8609717745510306,0.5000494986308368,0.36092227592019377
1986-07-01,15.597628593444824,16.525056838989258,15.316591262817383,16.525056838989258,3.3764419555664062,22511607.0,89.53210396315527,13.647571229172383,12.64971537456617,0.9978558546062128,0.6010665793850892,0.3967892752211236
1986-08-01,16.74988555908203,17.311962127685547,15.822460174560547,16.974716186523438,3.46832013130188,28399147.0,90.1762396928188,14.178224076728867,13.057595824436326,1.1206282522925406,0.7061909150389074,0.4144373372536332
1986-09-01,16.862302780151367,17.08713150024414,13.939502716064453,14.47347640991211,2.9572582244873047,38029506.0,65.88862691856507,14.22505007780825,13.188475958728157,1.0365741190800932,0.772882678796071,0.26369144028402225
1986-10-01,14.585890769958496,15.063655853271484,14.220541000366211,15.035552024841309,3.112778902053833,21272005.0,67.97596529372693,14.352985147321032,13.356135854263933,0.9968492930570996,0.8180089749426811,0.17884031811441847
1986-11-01,15.119864463806152,15.681941032409668,14.642099380493164,15.541420936584473,3.2175068855285645,18652260.0,69.76894311068462,14.539828354563245,13.551237639310486,0.9885907152527587,0.8523279062181757,0.136262809034583
1986-12-01,15.485214233398438,16.412639617919922,15.176072120666504,15.176072120666504,3.1418707370758057,44211495.0,66.85753154124825,14.639521047327172,13.694129738368222,0.9453913089589498,0.8710288997111985,0.0743624092477514
1987-01-01,15.457110404968262,16.946613311767578,15.400901794433594,16.777990341186523,3.5177149772644043,26624924.0,72.3130276117878,14.973646626664692,13.961622605070524,1.0120240215941685,0.8993348609860243,0.11268916060814416
1987-02-01,16.834197998046875,17.00282096862793,15.457110404968262,16.27212142944336,3.4116530418395996,30443797.0,68.47955254935314,15.176041535814962,14.159527797174439,1.0165137386405227,0.9228416815226334,0.0936720571178894
1987-03-01,16.32832908630371,16.32832908630371,15.119864463806152,15.176072120666504,3.1818528175354004,34912940.0,60.941394011408946,15.176046293479644,14.24560283707625,0.9304434564033937,0.9243657214011038,0.006077735002289808
1987-04-01,15.063655853271484,15.457110404968262,13.82708740234375,14.838825225830078,3.153484344482422,34222642.0,58.796726127809485,15.123679003099737,14.295306582282036,0.8283724208177006,0.9051298537050303,-0.07675743288732972
1987-05-01,14.866929054260254,15.176072120666504,13.82708740234375,15.007448196411133,3.189319610595703,23218361.0,59.56299313252925,15.105655477117434,14.354400182463621,0.7512552946538129,0.8743072462198856,-0.12305195156607274
1987-06-01,15.063655853271484,16.244016647338867,14.838825225830078,15.316591262817383,3.2550182342529297,29003604.0,60.995162343402875,15.138324716473905,14.433538112182095,0.7047866042918098,0.8403610945339188,-0.135574490242109
1987-07-01,15.232278823852539,15.513318061828613,14.47347640991211,15.344695091247559,3.3054487705230713,25854123.0,61.12994102047018,15.170253940744807,14.507871044455394,0.6623828962894134,0.8047301677242701,-0.1423472714348567
1987-08-01,15.344695091247559,17.39627456665039,15.147968292236328,16.974716186523438,3.6565773487091064,33188973.0,68.03006495534962,15.449193631329168,14.707618834991086,0.7415747963380817,0.7920890781440362,-0.05051428180595452
1987-09-01,17.05902862548828,17.930246353149414,16.131601333618164,17.227651596069336,3.711061716079712,37436171.0,68.95112645886125,15.72391099383776,14.910275278513943,0.8136357153238176,0.7964011386730514,0.01723457665076622
1987-10-01,17.34006690979004,17.874040603637695,13.602256774902344,16.215913772583008,3.5360207557678223,46371338.0,61.3386786117888,15.79986303754623,15.014610434440856,0.7852526031053735,0.7941703003901205,-0.008917697284747006
1987-11-01,16.019187927246094,16.806093215942383,14.36106014251709,14.726409912109375,3.211221933364868,25040621.0,52.201282219224055,15.634237934959858,14.991713632899993,0.642524302059865,0.763828792746349,-0.12130449068648397
1987-12-01,14.670202255249023,15.766251564025879,14.248644828796387,14.613994598388672,3.186708688735962,40662154.0,51.57681293850147,15.476892803919405,14.961865199665732,0.5150276042536728,0.7140524016853803,-0.19902479743170753
1988-01-01,14.55778694152832,16.356433868408203,13.995710372924805,16.356433868408203,3.616802453994751,25217643.0,59.636769224664945,15.61248727148748,15.071525302446329,0.5409619690411507,0.6794253254535776,-0.1384633564124269
1988-02-01,16.412639617919922,16.525056838989258,15.569524765014648,16.244016647338867,3.591944694519043,21460593.0,58.95496516637,15.709815976591576,15.163304164385687,0.546511812205889,0.6528371006457941,-0.10632528843990519
1988-03-01,16.244016647338867,16.30022430419922,14.613994598388672,14.866929054260254,3.287437915802002,26672515.0,51.228659750512264,15.579948745857493,15.140201963381132,0.43974678247636056,0.6102119546947421,-0.17046517221838153
1988-04-01,14.810722351074219,15.569524765014648,14.417267799377441,15.147968292236328,3.399566411972046,17057724.0,52.5941038415214,15.513406833244265,15.140805005596008,0.372601827648257,0.5626836116850329,-0.1900817840367759
1988-05-01,15.176072120666504,16.159706115722656,14.613994598388672,16.159706115722656,3.626622200012207,15813235.0,57.23578636694848,15.612943028829394,15.219639171370723,0.3933038574586707,0.5288040581476767,-0.13550020068900603
1988-06-01,16.30022430419922,16.74988555908203,15.850564002990723,16.159706115722656,3.626622200012207,31293770.0,57.235786366948474,15.697135961705959,15.292134732348021,0.4050012293579375,0.5040413858145406,-0.09904015645660313
1988-07-01,16.30022430419922,16.468847274780273,15.344695091247559,15.991083145141602,3.6390225887298584,17409548.0,56.17265690319753,15.74239296166586,15.34587230483232,0.3965206568335411,0.48253577642240747,-0.08601511958886637
1988-08-01,16.019187927246094,16.244016647338867,15.316591262817383,15.457110404968262,3.5175092220306396,18191021.0,52.82641978350014,15.698475127007793,15.354400715279949,0.3440744117278438,0.4548419956906537,-0.11076758396280989
1988-09-01,15.42900562286377,16.356433868408203,15.232278823852539,16.18781089782715,3.6837923526763916,34357854.0,56.63349265726046,15.773798493463207,15.418131348489487,0.35566714497372054,0.4350061615748405,-0.07933901660111997
1988-10-01,16.18781089782715,16.66557502746582,15.962979316711426,16.553159713745117,3.8213515281677246,17228522.0,58.43952626832544,15.893755388586172,15.504719203231565,0.38903618535460716,0.4258118459556534,-0.036775660601046256
1988-11-01,16.553159713745117,16.60936737060547,15.625733375549316,15.906770706176758,3.672131299972534,16673433.0,54.143300919420554,15.895758524661863,15.53532276509753,0.36043575956433394,0.41273626418336773,-0.052300504619033794
1988-12-01,15.850564002990723,16.60936737060547,15.710043907165527,15.991083145141602,3.691594123840332,31439657.0,54.612010345354854,15.910428681507945,15.569943786227261,0.3404848952806834,0.3982856681437706,-0.05780077286308721
1989-01-01,15.906770706176758,17.030925750732422,15.597628593444824,16.862302780151367,3.948854446411133,18688284.0,59.24731047316716,16.05691166409055,15.667930412958489,0.3889812511320603,0.396424751541567,-0.007443500409506698
1989-02-01,16.918508529663086,17.00282096862793,16.30022430419922,16.440744400024414,3.8501334190368652,18557964.0,56.25365110419956,16.115976779314195,15.726423027893713,0.38955375142048254,0.395050531903832,-0.0054967804833494505
1989-03-01,16.496952056884766,17.171443939208984,16.27212142944336,17.143339157104492,4.014669418334961,21354291.0,59.89117260416141,16.274064066202005,15.833493551450317,0.4405705147516876,0.40415463242385485,0.03641588232783277
1989-04-01,17.143339157104492,18.77336311340332,16.834197998046875,18.745258331298828,4.389810085296631,22537402.0,66.69162208322192,16.65431198408801,16.053195883947037,0.6011161001409739,0.4435472857949499,0.15756881434602404
1989-05-01,18.71715545654297,19.84130859375,18.12697410583496,19.53216552734375,4.640491008758545,22342588.0,69.43328478858011,17.097121928896545,16.315334154717487,0.7817877741790582,0.5111958778144116,0.27059189636464664
